Employee_ID,Work_Hours_Per_Day,Sleep_Hours_Per_Night,Personal_Time_Hours_Per_Day,Motivation_Level,Work_Stress_Level,Burnout_Rate_Daily,Workload_Intensity,Overtime_Hours_Today
20,3.5,3.5,0.0,2,10,0.97,1,0.0
20,6.0,4.0,2.0,1,10,1.0,4,0.0
20,2.5,4.5,2.0,2,10,0.95,1,0.0
20,6.5,5.5,1.5,1,10,0.99,5,0.0
20,5.0,4.5,2.5,1,10,1.0,3,0.0
20,2.5,4.0,2.5,2,10,0.92,1,0.0
20,4.0,5.0,2.5,1,10,0.99,2,0.0
20,3.5,5.0,2.0,3,10,0.91,1,0.0
20,5.0,5.5,2.0,2,9,0.86,3,0.0
20,4.5,5.0,1.5,2,9,0.88,2,0.0
20,3.0,5.0,2.0,2,10,0.93,1,0.0
20,5.0,5.0,2.5,3,10,0.95,3,0.0
20,4.0,5.0,2.5,2,10,0.98,2,0.0
20,7.0,5.0,2.5,5,10,0.88,5,0.0
20,0.5,6.5,1.0,5,10,0.87,1,0.0
20,4.5,6.0,3.5,2,10,0.98,2,0.0
20,7.0,4.5,2.0,2,10,0.91,5,0.0
20,8.0,6.0,2.5,4,8,0.76,5,0.0
20,4.5,4.5,3.5,3,10,0.91,2,0.0
20,6.0,6.0,1.0,4,9,0.82,4,0.0
20,3.5,5.5,3.5,5,9,0.77,1,0.0
20,4.5,6.0,0.5,5,9,0.8,2,0.0
20,6.0,3.5,2.5,2,10,0.97,4,0.0
20,5.0,6.5,2.5,4,10,0.9,3,0.0
20,9.0,7.0,2.0,3,10,0.92,5,1.0
20,6.0,5.5,2.5,7,10,0.81,4,0.0
20,3.5,6.0,0.5,2,10,0.95,1,0.0
20,3.0,4.0,2.5,1,10,0.99,1,0.0
20,4.0,4.0,1.5,1,10,1.0,2,0.0
20,3.5,3.5,1.5,1,10,1.0,1,0.0
20,3.5,5.0,1.0,1,10,1.0,1,0.0
20,3.5,6.5,2.5,3,10,0.9,1,0.0
20,3.5,3.0,2.5,3,10,0.94,1,0.0
20,6.0,5.0,3.0,5,10,0.87,4,0.0
20,5.5,5.5,1.5,5,10,0.88,4,0.0
20,7.0,4.5,2.0,2,10,0.98,5,0.0
20,5.0,5.5,2.5,2,10,0.98,3,0.0
20,4.0,6.0,1.5,3,10,0.94,2,0.0
20,4.5,4.0,2.0,1,10,1.0,2,0.0
20,3.0,4.0,0.0,2,10,0.98,1,0.0
20,5.0,4.5,3.0,2,10,0.97,3,0.0
20,7.0,5.5,2.5,4,10,0.9,5,0.0
20,6.5,5.5,0.0,2,10,0.96,5,0.0
20,4.0,5.0,0.5,2,10,0.95,2,0.0
20,4.0,5.0,3.0,3,10,0.92,2,0.0
20,2.5,5.5,3.5,2,10,0.96,1,0.0
20,7.0,4.5,3.0,1,10,0.98,5,0.0
20,5.0,7.5,0.5,3,10,0.94,3,0.0
20,5.5,5.5,3.0,5,10,0.88,4,0.0
20,5.5,5.5,3.0,3,10,0.95,4,0.0
20,6.5,5.5,2.0,5,10,0.87,5,0.0
20,4.0,6.0,1.5,2,10,0.94,2,0.0
20,6.0,6.0,2.5,2,10,0.96,4,0.0
20,7.0,6.0,4.5,3,10,0.94,5,0.0
20,4.5,6.0,3.5,4,10,0.9,2,0.0
20,6.5,4.5,2.0,2,10,0.97,5,0.0
20,4.5,4.0,2.0,1,10,0.98,2,0.0
20,8.0,4.5,0.5,1,10,1.0,5,0.0
20,5.5,4.0,1.5,2,10,0.97,4,0.0
20,4.5,5.0,1.5,1,10,1.0,2,0.0
20,2.0,4.0,1.0,3,10,0.93,1,0.0
20,8.0,5.0,1.5,3,10,0.95,5,0.0
20,5.0,6.0,0.5,4,10,0.9,3,0.0
20,5.0,5.5,5.0,3,10,0.93,3,0.0
20,4.5,4.5,1.0,1,10,1.0,2,0.0
20,7.0,4.5,3.5,2,10,0.98,5,0.0
20,5.5,5.5,3.0,4,10,0.9,4,0.0
20,5.5,4.0,3.0,3,10,0.95,4,0.0
20,4.0,5.5,2.5,2,10,0.98,2,0.0
20,6.5,5.5,4.0,5,10,0.88,5,0.0
20,6.5,5.5,2.0,4,10,0.92,5,0.0
20,2.0,5.5,2.0,4,10,0.89,1,0.0
20,5.5,4.0,2.0,1,10,0.99,4,0.0
20,2.5,6.0,3.5,4,10,0.91,1,0.0
20,4.5,4.5,1.5,1,10,1.0,2,0.0
20,5.5,6.0,2.0,3,10,0.92,4,0.0
20,3.0,5.0,1.5,4,10,0.9,1,0.0
20,5.5,5.0,1.5,1,10,0.99,4,0.0
20,7.0,5.5,2.0,2,10,0.97,5,0.0
20,4.0,3.5,1.0,1,10,1.0,2,0.0
20,7.5,4.5,2.0,3,10,0.94,5,0.0
20,3.5,5.0,2.0,2,10,0.95,1,0.0
20,4.0,4.5,1.0,2,10,0.96,2,0.0
20,2.5,4.5,2.0,2,10,0.96,1,0.0
20,4.0,4.0,2.0,3,10,0.92,2,0.0
20,5.0,5.5,3.0,1,10,0.99,3,0.0
20,2.0,4.0,2.5,2,10,0.96,1,0.0
20,4.0,4.5,3.0,3,10,0.94,2,0.0
20,6.0,3.0,1.5,1,10,0.99,4,0.0
20,5.5,4.5,2.5,3,10,0.94,4,0.0
20,5.0,5.0,2.5,3,10,0.93,3,0.0
20,4.5,3.5,3.5,2,10,0.98,2,0.0
20,3.5,5.5,0.5,4,10,0.89,1,0.0
20,6.5,5.0,3.0,1,10,0.99,5,0.0
20,5.0,5.0,2.0,1,10,1.0,3,0.0
20,6.0,3.5,2.0,1,10,1.0,4,0.0
20,4.5,7.0,2.0,2,10,0.92,2,0.0
21,3.5,6.0,3.5,8,2,0.17,1,0.0
21,6.5,4.5,1.0,6,4,0.34,5,0.0
21,6.0,7.0,3.0,7,3,0.25,4,0.0
21,7.5,7.0,2.5,9,3,0.23,5,0.0
21,5.0,7.0,2.5,6,4,0.36,3,0.0
21,4.5,6.0,2.5,8,4,0.27,2,0.0
21,2.5,6.0,2.0,8,4,0.3,1,0.0
21,5.5,5.0,2.5,8,4,0.3,4,0.0
21,3.5,7.0,2.0,8,4,0.31,1,0.0
21,1.5,4.0,0.5,6,4,0.4,1,0.0
21,4.0,5.5,2.0,6,4,0.41,2,0.0
21,4.0,5.0,3.0,8,4,0.32,2,0.0
21,3.0,5.5,2.0,6,5,0.43,1,0.0
21,4.5,5.0,2.5,6,6,0.5,2,0.0
21,3.5,4.5,2.0,8,6,0.51,1,0.0
21,3.0,5.5,1.0,10,7,0.45,1,0.0
21,7.5,6.5,2.0,6,7,0.61,5,0.0
21,2.5,6.5,2.0,6,8,0.69,1,0.0
21,3.5,3.5,1.0,3,9,0.86,1,0.0
21,2.5,7.5,2.0,5,9,0.75,1,0.0
21,4.0,3.0,3.0,6,9,0.77,2,0.0
21,6.5,4.0,3.0,4,10,0.88,5,0.0
21,4.5,5.0,0.0,7,10,0.81,2,0.0
21,6.5,6.5,2.0,4,10,0.87,5,0.0
21,3.5,3.0,2.5,3,10,0.93,1,0.0
21,2.0,4.0,3.5,3,10,0.94,1,0.0
21,8.0,4.5,2.0,3,10,0.95,5,0.0
21,7.0,5.5,2.5,5,10,0.84,5,0.0
21,4.5,4.5,3.5,3,10,0.92,2,0.0
21,5.0,6.5,1.0,5,10,0.85,3,0.0
21,4.5,5.5,4.5,6,10,0.83,2,0.0
21,5.0,4.5,3.5,3,10,0.94,3,0.0
21,5.5,5.5,2.5,5,10,0.86,4,0.0
21,5.0,3.5,2.5,3,10,0.94,3,0.0
21,5.5,5.5,1.0,5,10,0.83,4,0.0
21,7.5,7.5,3.0,6,9,0.75,5,0.0
21,6.5,5.5,3.0,6,9,0.76,5,0.0
21,4.5,5.5,2.0,4,10,0.89,2,0.0
21,6.0,5.0,1.5,5,10,0.86,4,0.0
21,2.5,5.5,1.5,6,10,0.82,1,0.0
21,6.5,4.5,2.0,2,9,0.91,5,0.0
21,8.0,4.5,1.5,4,9,0.83,5,0.0
21,3.5,4.0,1.0,4,10,0.87,1,0.0
21,4.0,7.0,0.5,5,10,0.85,2,0.0
21,3.5,4.5,3.0,5,10,0.86,1,0.0
21,2.5,6.0,2.5,6,10,0.84,1,0.0
21,4.0,4.5,1.0,4,10,0.9,2,0.0
21,7.5,4.5,1.5,3,10,0.94,5,0.0
21,5.0,4.5,2.5,3,10,0.92,3,0.0
21,4.0,5.5,2.0,5,10,0.88,2,0.0
21,6.5,5.0,2.0,5,10,0.83,5,0.0
21,3.5,4.0,1.5,3,10,0.93,1,0.0
21,5.5,5.0,2.5,4,10,0.91,4,0.0
21,6.0,6.5,1.5,4,10,0.9,4,0.0
21,5.0,5.0,2.0,4,10,0.91,3,0.0
21,4.0,4.5,1.0,4,10,0.91,2,0.0
21,4.5,5.5,2.0,4,10,0.89,2,0.0
21,4.0,3.5,2.5,4,10,0.92,2,0.0
21,3.5,5.0,3.0,5,10,0.88,1,0.0
21,5.5,6.0,0.0,4,10,0.9,4,0.0
21,3.0,7.0,2.0,6,10,0.8,1,0.0
21,3.5,5.0,1.5,3,10,0.93,1,0.0
21,4.0,5.5,2.0,5,10,0.84,2,0.0
21,8.0,3.0,4.0,4,10,0.91,5,0.0
21,0.5,5.5,2.0,5,10,0.86,1,0.0
21,4.5,4.0,2.0,3,10,0.95,2,0.0
21,3.5,5.0,2.0,3,10,0.94,1,0.0
21,6.5,4.0,3.0,3,10,0.92,5,0.0
21,3.5,3.5,1.5,3,10,0.93,1,0.0
21,5.5,6.5,2.0,5,10,0.86,4,0.0
21,5.5,3.0,2.0,2,10,0.95,4,0.0
21,7.0,4.0,2.0,3,10,0.94,5,0.0
21,5.0,4.5,0.0,5,10,0.86,3,0.0
21,7.0,6.0,2.5,3,10,0.93,5,0.0
21,3.0,5.5,0.5,4,10,0.89,1,0.0
21,4.5,5.5,2.0,7,10,0.8,2,0.0
21,5.5,5.5,1.5,5,10,0.84,4,0.0
21,6.0,4.5,1.0,3,10,0.92,4,0.0
21,5.0,4.5,3.5,4,10,0.89,3,0.0
21,3.5,4.5,3.0,4,10,0.89,1,0.0
21,6.0,4.5,2.5,4,10,0.86,4,0.0
21,5.0,5.0,3.5,4,10,0.89,3,0.0
21,5.0,7.0,2.0,2,10,0.93,3,0.0
21,5.0,7.5,1.5,5,10,0.86,3,0.0
21,4.5,5.5,2.0,4,10,0.89,2,0.0
21,5.0,4.5,2.5,3,10,0.93,3,0.0
21,2.5,4.5,1.5,6,10,0.84,1,0.0
21,7.0,5.0,1.0,3,10,0.92,5,0.0
21,4.5,5.0,1.5,6,10,0.85,2,0.0
21,6.5,5.0,0.0,5,10,0.85,5,0.0
21,5.5,4.0,2.0,2,10,0.95,4,0.0
21,1.5,5.5,3.5,4,10,0.89,1,0.0
21,5.0,7.0,0.5,5,10,0.83,3,0.0
21,5.0,6.0,1.5,5,10,0.85,3,0.0
21,4.5,4.0,2.0,4,10,0.89,2,0.0
21,4.0,5.5,1.5,6,10,0.85,2,0.0
21,5.0,5.0,2.0,2,10,0.95,3,0.0
21,6.0,5.5,3.0,6,10,0.84,4,0.0
21,6.0,6.0,2.5,6,10,0.84,4,0.0
21,5.0,5.0,2.5,4,10,0.9,3,0.0
21,3.5,4.5,3.0,6,10,0.82,1,0.0
21,3.0,5.0,2.0,3,10,0.92,1,0.0
21,5.5,6.5,2.5,5,10,0.88,4,0.0
21,7.0,3.5,2.5,5,10,0.88,5,0.0
21,2.5,4.0,3.5,3,10,0.92,1,0.0
21,5.0,4.0,2.5,3,9,0.87,3,0.0
21,6.0,6.0,2.5,6,10,0.79,4,0.0
21,6.5,3.0,2.0,5,10,0.82,5,0.0
21,4.0,5.5,2.5,4,10,0.88,2,0.0
21,3.0,5.5,2.0,6,10,0.84,1,0.0
21,6.0,5.0,2.5,5,10,0.87,4,0.0
21,4.0,3.0,1.5,4,10,0.89,2,0.0
21,6.0,3.5,2.5,4,10,0.91,4,0.0
21,3.5,5.0,1.5,5,10,0.88,1,0.0
21,6.5,4.5,3.0,5,10,0.88,5,0.0
21,5.5,6.5,2.0,4,10,0.91,4,0.0
21,3.5,5.5,2.5,6,10,0.83,1,0.0
21,6.5,4.0,2.5,5,10,0.84,5,0.0
21,6.0,5.5,1.0,4,9,0.84,4,0.0
21,6.5,6.5,1.5,5,9,0.79,5,0.0
21,3.5,5.5,3.5,4,9,0.8,1,0.0
21,4.0,6.0,1.5,6,9,0.73,2,0.0
21,4.5,6.0,1.0,6,10,0.82,2,0.0
21,4.5,5.0,4.0,6,10,0.82,2,0.0
21,7.0,5.5,2.0,5,10,0.86,5,0.0
21,5.5,4.5,4.5,6,10,0.84,4,0.0
21,8.0,6.5,2.0,5,10,0.87,5,0.0
21,8.0,4.5,2.5,2,9,0.89,5,0.0
21,5.0,5.0,3.0,6,9,0.77,3,0.0
21,7.5,5.5,0.5,7,10,0.8,5,0.0
21,6.0,5.0,3.5,6,10,0.83,4,0.0
21,4.0,6.0,2.0,6,10,0.83,2,0.0
21,2.0,4.5,1.0,4,10,0.9,1,0.0
21,3.5,6.0,0.5,6,10,0.85,1,0.0
21,6.0,6.0,3.0,5,10,0.87,4,0.0
21,6.0,4.0,2.0,3,10,0.94,4,0.0
21,3.0,6.5,3.0,5,10,0.88,1,0.0
21,7.0,3.5,2.5,2,10,0.97,5,0.0
21,3.5,5.0,1.0,6,10,0.83,1,0.0
21,5.0,4.0,3.0,5,10,0.87,3,0.0
21,4.5,5.5,1.5,5,10,0.88,2,0.0
21,4.5,5.0,2.5,2,10,0.97,2,0.0
21,5.5,5.0,0.0,6,10,0.85,4,0.0
21,8.5,5.5,1.5,5,10,0.85,5,0.5
21,4.0,4.0,2.0,4,10,0.89,2,0.0
21,3.0,5.0,0.0,6,10,0.83,1,0.0
21,6.0,5.0,3.5,5,10,0.85,4,0.0
21,6.0,5.5,1.5,5,10,0.88,4,0.0
21,6.0,5.0,2.5,3,10,0.9,4,0.0
21,3.5,4.5,1.5,5,9,0.83,1,0.0
21,4.0,5.0,2.5,5,9,0.8,2,0.0
21,3.0,6.0,3.5,4,9,0.84,1,0.0
21,5.0,5.0,0.5,3,10,0.9,3,0.0
21,4.0,6.0,1.0,4,10,0.91,2,0.0
21,6.0,5.0,2.5,5,10,0.87,4,0.0
21,5.0,5.0,3.0,5,10,0.87,3,0.0
21,5.0,5.0,2.5,2,10,0.95,3,0.0
21,6.0,4.5,4.0,4,10,0.9,4,0.0
21,9.0,5.5,2.0,4,10,0.89,5,1.0
21,6.0,6.5,1.0,6,10,0.81,4,0.0
21,7.0,6.0,2.5,4,10,0.89,5,0.0
21,6.5,6.0,2.0,4,10,0.88,5,0.0
21,4.5,5.5,2.0,3,9,0.88,2,0.0
21,4.5,7.0,1.5,6,9,0.78,2,0.0
21,2.0,5.5,4.0,4,10,0.92,1,0.0
21,5.5,5.5,2.0,6,10,0.83,4,0.0
21,5.5,6.0,1.5,6,10,0.83,4,0.0
21,4.0,3.5,1.5,3,10,0.92,2,0.0
21,5.0,4.5,2.5,4,10,0.91,3,0.0
21,7.5,6.0,2.0,5,10,0.88,5,0.0
21,4.0,6.5,1.0,5,9,0.8,2,0.0
21,2.5,5.5,3.5,6,10,0.81,1,0.0
21,6.5,5.5,1.0,5,10,0.85,5,0.0
21,6.0,6.0,0.5,6,10,0.84,4,0.0
21,6.5,5.5,3.0,4,10,0.89,5,0.0
21,6.5,5.0,0.0,6,10,0.83,5,0.0
21,6.5,5.0,3.5,3,10,0.93,5,0.0
21,6.0,6.0,2.0,5,10,0.86,4,0.0
21,6.0,5.5,0.5,3,10,0.93,4,0.0
21,4.0,5.0,2.5,4,10,0.89,2,0.0
22,0.5,5.5,1.0,9,2,0.15,1,0.0
22,4.0,8.0,2.0,9,2,0.11,2,0.0
22,4.5,7.5,1.5,8,1,0.1,2,0.0
22,6.0,6.5,3.0,10,2,0.08,4,0.0
22,4.5,7.5,1.5,7,2,0.15,2,0.0
22,2.0,7.5,1.5,8,2,0.1,1,0.0
22,3.5,6.0,1.5,9,1,0.05,1,0.0
22,3.0,7.5,1.5,7,2,0.13,1,0.0
22,4.5,6.0,1.0,8,2,0.15,2,0.0
22,2.5,8.5,1.0,9,2,0.12,1,0.0
22,4.5,6.0,2.5,9,2,0.13,2,0.0
22,3.0,6.5,1.0,8,2,0.09,1,0.0
22,7.0,6.5,2.5,10,2,0.1,5,0.0
22,3.5,6.0,0.5,6,4,0.31,1,0.0
22,2.5,6.5,3.5,6,3,0.3,1,0.0
22,3.5,4.5,3.0,7,3,0.25,1,0.0
22,4.5,7.5,1.0,8,2,0.19,2,0.0
22,5.0,7.0,2.5,9,2,0.14,3,0.0
22,2.5,6.5,2.0,9,3,0.17,1,0.0
22,5.0,6.0,3.5,9,3,0.15,3,0.0
22,5.0,5.5,2.5,8,3,0.24,3,0.0
22,4.0,6.5,2.0,8,3,0.23,2,0.0
22,6.0,7.0,1.0,8,3,0.23,4,0.0
22,2.5,6.0,3.0,8,3,0.25,1,0.0
22,5.5,5.5,3.0,9,4,0.23,4,0.0
22,3.5,6.5,2.5,7,4,0.32,1,0.0
22,5.0,5.0,2.5,7,4,0.32,3,0.0
22,0.5,6.0,2.0,6,4,0.36,1,0.0
22,7.5,6.0,3.5,8,5,0.39,5,0.0
22,4.5,8.0,1.0,6,4,0.41,2,0.0
22,3.0,5.5,2.5,8,5,0.41,1,0.0
22,2.5,6.5,3.0,6,4,0.39,1,0.0
22,5.0,6.0,1.0,6,5,0.4,3,0.0
22,4.5,5.5,2.5,8,4,0.34,2,0.0
22,6.0,5.0,2.0,7,5,0.42,4,0.0
22,5.0,7.5,3.0,9,5,0.33,3,0.0
22,6.5,5.5,1.0,9,5,0.38,5,0.0
22,3.5,6.0,1.0,7,4,0.35,1,0.0
22,4.0,5.5,1.5,5,5,0.48,2,0.0
22,3.5,6.0,1.5,9,6,0.39,1,0.0
22,6.0,5.5,3.0,6,7,0.58,4,0.0
22,4.0,7.5,2.0,5,7,0.59,2,0.0
22,4.0,5.5,3.0,8,7,0.55,2,0.0
22,6.5,5.5,1.0,8,8,0.65,5,0.0
22,2.5,4.5,1.5,5,8,0.71,1,0.0
22,5.0,5.5,3.0,5,9,0.77,3,0.0
22,6.5,6.0,2.0,5,9,0.76,5,0.0
22,5.5,4.5,1.0,3,9,0.86,4,0.0
22,3.5,5.0,1.5,5,10,0.87,1,0.0
22,5.0,5.0,3.5,5,10,0.85,3,0.0
22,4.0,5.5,2.5,5,10,0.84,2,0.0
22,5.0,3.5,2.0,5,10,0.88,3,0.0
22,7.0,4.5,2.5,4,10,0.9,5,0.0
22,5.5,4.0,1.0,3,10,0.92,4,0.0
22,4.5,4.5,0.0,4,10,0.91,2,0.0
22,4.5,4.5,0.0,4,10,0.92,2,0.0
22,4.0,6.0,0.0,4,10,0.9,2,0.0
22,5.0,5.0,1.5,2,10,0.96,3,0.0
22,3.5,7.0,2.0,5,10,0.85,1,0.0
22,5.0,6.5,3.0,4,9,0.82,3,0.0
22,4.5,5.5,1.5,6,10,0.78,2,0.0
22,5.5,5.5,1.0,6,10,0.83,4,0.0
22,6.5,5.5,2.5,4,10,0.88,5,0.0
22,4.0,5.0,2.0,5,10,0.87,2,0.0
22,5.5,4.0,2.0,4,10,0.9,4,0.0
22,4.5,4.0,1.5,4,10,0.91,2,0.0
22,5.0,4.0,2.5,4,10,0.89,3,0.0
22,7.0,5.5,3.0,6,10,0.83,5,0.0
22,3.0,6.5,2.5,4,10,0.89,1,0.0
22,4.5,5.0,1.5,4,10,0.88,2,0.0
22,6.0,6.0,2.0,5,10,0.88,4,0.0
22,6.5,3.5,1.0,3,10,0.92,5,0.0
22,3.0,5.5,2.5,7,10,0.81,1,0.0
22,8.0,5.0,3.0,3,10,0.9,5,0.0
22,4.5,7.5,2.0,6,10,0.84,2,0.0
22,6.5,6.0,2.5,6,10,0.82,5,0.0
22,3.5,3.5,3.0,4,10,0.89,1,0.0
22,3.5,3.0,1.0,4,10,0.91,1,0.0
22,7.5,4.5,2.0,5,10,0.87,5,0.0
22,5.5,6.5,2.0,5,10,0.87,4,0.0
22,6.0,5.5,1.0,7,10,0.79,4,0.0
22,1.0,5.5,4.0,4,10,0.88,1,0.0
22,6.5,5.0,1.5,5,9,0.81,5,0.0
22,5.5,5.5,3.5,6,10,0.82,4,0.0
22,4.5,4.5,0.5,3,10,0.93,2,0.0
22,2.0,4.5,2.0,4,10,0.88,1,0.0
22,5.5,4.5,3.0,5,10,0.87,4,0.0
22,6.5,5.0,2.5,5,10,0.87,5,0.0
22,2.5,5.0,2.0,2,10,0.96,1,0.0
22,4.0,6.5,3.5,6,10,0.81,2,0.0
22,5.0,4.5,2.0,3,10,0.93,3,0.0
22,2.5,5.0,0.5,4,10,0.89,1,0.0
22,8.0,7.0,2.0,4,10,0.9,5,0.0
22,6.0,4.5,2.0,4,10,0.89,4,0.0
22,3.0,7.0,2.5,4,10,0.88,1,0.0
22,6.5,3.0,2.0,4,10,0.9,5,0.0
22,6.0,6.0,0.0,4,10,0.87,4,0.0
22,4.5,6.5,2.0,6,10,0.84,2,0.0
22,4.0,6.5,2.0,5,10,0.86,2,0.0
22,7.0,4.5,2.0,4,10,0.91,5,0.0
22,6.0,6.0,2.0,5,10,0.84,4,0.0
22,6.0,6.0,1.0,6,10,0.83,4,0.0
22,6.5,5.5,1.5,5,10,0.86,5,0.0
22,5.5,4.0,2.5,4,10,0.88,4,0.0
22,4.5,6.0,0.0,6,10,0.84,2,0.0
22,5.5,3.5,2.0,3,10,0.94,4,0.0
22,3.0,5.0,4.5,6,10,0.83,1,0.0
22,5.5,3.5,2.0,1,10,0.99,4,0.0
22,4.5,6.0,1.0,4,10,0.9,2,0.0
22,6.5,5.5,0.5,6,10,0.83,5,0.0
22,4.0,5.0,5.0,7,10,0.81,2,0.0
22,3.5,6.5,2.5,5,10,0.87,1,0.0
22,3.0,4.0,2.0,3,10,0.93,1,0.0
22,3.5,4.0,1.5,4,10,0.89,1,0.0
22,6.5,4.0,1.5,4,10,0.89,5,0.0
22,4.5,5.5,3.0,5,10,0.87,2,0.0
22,4.0,3.5,2.5,2,10,0.96,2,0.0
22,3.0,5.0,2.5,5,10,0.86,1,0.0
22,7.5,4.0,1.5,4,10,0.9,5,0.0
22,6.0,7.5,2.0,5,10,0.87,4,0.0
22,3.5,4.5,1.5,6,10,0.84,1,0.0
22,4.5,4.0,2.5,3,10,0.93,2,0.0
22,4.5,6.5,1.5,7,9,0.75,2,0.0
22,2.5,3.5,2.5,4,10,0.87,1,0.0
22,4.5,6.0,2.0,7,10,0.79,2,0.0
22,3.5,4.5,2.0,3,10,0.93,1,0.0
22,3.0,6.0,3.5,6,10,0.83,1,0.0
22,5.0,3.5,1.5,5,10,0.86,3,0.0
22,6.0,5.0,1.5,6,10,0.85,4,0.0
22,5.5,5.0,1.5,2,10,0.96,4,0.0
22,3.5,4.5,2.5,4,10,0.92,1,0.0
22,5.0,4.5,1.5,4,10,0.88,3,0.0
22,4.0,7.0,2.0,5,10,0.87,2,0.0
22,5.0,3.0,0.5,1,10,1.0,3,0.0
22,6.0,5.0,3.0,6,10,0.83,4,0.0
22,5.5,5.0,1.0,5,10,0.86,4,0.0
22,5.5,3.0,1.5,3,10,0.92,4,0.0
22,5.0,5.5,1.5,5,10,0.86,3,0.0
22,7.0,4.0,4.5,6,10,0.82,5,0.0
22,4.5,4.5,1.5,3,10,0.94,2,0.0
22,3.0,5.5,1.5,6,10,0.82,1,0.0
22,5.0,7.0,1.5,5,10,0.88,3,0.0
22,1.5,6.0,2.5,6,10,0.85,1,0.0
22,5.0,3.5,4.0,4,10,0.89,3,0.0
22,7.5,5.5,2.0,6,10,0.85,5,0.0
22,6.0,6.5,3.0,5,10,0.85,4,0.0
22,7.0,4.0,3.0,3,10,0.92,5,0.0
22,6.0,7.0,1.5,4,10,0.88,4,0.0
22,4.5,4.5,1.5,4,10,0.91,2,0.0
22,4.5,4.5,1.5,5,10,0.87,2,0.0
22,1.0,3.5,3.0,3,10,0.94,1,0.0
22,2.0,4.0,2.5,3,10,0.92,1,0.0
22,2.5,5.0,1.0,4,9,0.84,1,0.0
22,6.5,4.0,0.5,5,10,0.84,5,0.0
22,3.5,4.0,0.0,5,10,0.87,1,0.0
22,4.5,4.0,3.5,4,10,0.91,2,0.0
22,7.0,5.5,2.5,3,10,0.93,5,0.0
22,4.0,5.5,0.5,5,10,0.85,2,0.0
22,4.5,6.0,1.0,4,9,0.84,2,0.0
22,4.0,5.5,2.5,4,10,0.9,2,0.0
22,4.0,4.5,1.5,2,10,0.96,2,0.0
22,3.5,4.0,0.5,3,10,0.93,1,0.0
22,4.5,6.0,2.0,6,10,0.83,2,0.0
22,5.5,6.5,3.0,5,9,0.81,4,0.0
22,4.5,5.0,1.5,5,9,0.82,2,0.0
22,4.5,5.0,3.5,2,10,0.94,2,0.0
22,4.0,4.5,3.0,3,10,0.92,2,0.0
22,3.5,4.5,3.5,4,10,0.89,1,0.0
22,6.0,4.0,3.5,2,10,0.96,4,0.0
22,5.0,3.0,2.0,3,10,0.92,3,0.0
22,6.0,5.0,0.0,4,10,0.89,4,0.0
22,3.5,3.5,3.0,4,10,0.92,1,0.0
22,6.0,6.5,1.5,6,10,0.83,4,0.0
22,4.0,7.0,2.0,5,10,0.86,2,0.0
22,4.5,4.5,1.5,4,10,0.91,2,0.0
22,3.0,4.0,0.5,5,10,0.87,1,0.0
22,3.5,6.0,1.5,6,10,0.83,1,0.0
22,5.0,7.5,2.0,5,9,0.82,3,0.0
22,2.0,3.5,1.0,4,10,0.86,1,0.0
22,6.5,3.5,3.5,5,10,0.82,5,0.0
23,6.5,5.5,2.5,6,2,0.19,5,0.0
23,4.0,6.5,2.0,6,2,0.23,2,0.0
23,6.0,6.0,3.0,5,2,0.27,4,0.0
23,4.0,7.5,3.0,6,3,0.24,2,0.0
23,7.0,4.5,0.0,5,3,0.32,5,0.0
23,1.5,4.0,1.0,4,4,0.47,1,0.0
23,5.0,6.0,2.0,5,4,0.36,3,0.0
23,6.0,6.0,2.0,4,4,0.43,4,0.0
23,5.0,5.5,2.0,6,3,0.34,3,0.0
23,4.0,6.5,1.5,3,4,0.42,2,0.0
23,5.5,6.5,2.5,6,3,0.26,4,0.0
23,1.5,8.0,3.0,5,3,0.3,1,0.0
23,6.0,7.5,1.0,4,2,0.27,4,0.0
23,5.0,6.5,0.0,8,2,0.13,3,0.0
23,5.0,7.5,2.0,7,2,0.22,3,0.0
23,5.0,5.5,1.0,6,3,0.28,3,0.0
23,5.5,6.5,2.0,7,2,0.21,4,0.0
23,2.5,8.0,2.0,5,1,0.19,1,0.0
23,3.0,7.5,1.5,7,1,0.11,1,0.0
23,4.5,5.5,2.0,5,2,0.23,2,0.0
23,3.5,6.5,1.5,5,2,0.22,1,0.0
23,4.0,5.5,2.0,7,2,0.21,2,0.0
23,4.0,6.0,1.0,4,3,0.32,2,0.0
23,5.5,6.0,0.5,7,2,0.22,4,0.0
23,6.5,7.5,0.5,6,3,0.29,5,0.0
23,6.5,6.0,1.0,6,2,0.24,5,0.0
23,4.0,6.0,2.0,5,2,0.27,2,0.0
23,7.0,6.0,2.0,6,3,0.25,5,0.0
23,7.5,6.5,0.0,6,2,0.24,5,0.0
23,4.5,7.0,4.0,7,3,0.22,2,0.0
23,7.5,6.5,3.0,6,2,0.26,5,0.0
23,3.5,7.5,1.5,6,2,0.24,1,0.0
23,3.0,7.0,2.5,6,3,0.32,1,0.0
23,4.5,5.0,2.0,5,3,0.34,2,0.0
23,4.5,4.5,3.5,4,3,0.38,2,0.0
23,5.0,7.0,2.0,6,4,0.37,3,0.0
23,2.0,7.5,3.0,4,4,0.39,1,0.0
23,8.0,6.5,1.0,4,3,0.36,5,0.0
23,7.0,4.5,1.5,4,5,0.48,5,0.0
